1,65600,8396808,1049600
2,32800,4198404,524288
3,81936,2099202,0
4,41096,1049600,0
5,20548,34078720,0
6,10274,16842752,0
7,5136,8421504,0
8,2056,4210752,33554432
9,1028,2105376,16842752
10,128,16793616,2099200
11,64,8396808,1049600
12,160,4198404,524288
13,80,35653634,0
14,40,17892352,0
15,20,8945792,0
16,10,4210752,33554432
17,4,2105376,16842752
18,2,1052688,8421376
19,65536,33587232,4198400
20,32768,16793616,2099200
21,81920,41951240,1049600
22,40960,21041156,524288
23,20480,10520706,0
24,10240,5260352,33554432
25,5120,2629664,16842752
26,2048,1052688,8421376
27,1024,526344,4210688
28,32896,65600,8396800
29,16448,32800,4198400
30,8352,81936,2099200
31,69712,41096,1049600
32,34856,20548,34078720
33,17428,10274,16842752
34,8202,5136,8421376
35,4100,2056,4210688
36,2050,1028,2105344
37,16448,33554560,16793600
38,8224,16777280,8396800
39,4112,41943200,4198400
40,2184,20971600,35653632
41,66628,10485800,17892352
42,32802,5242900,8945664
43,16400,2621450,4210688
44,8200,1048580,2105344
45,4100,524290,1052672
46,8224,16842752,33587200
47,4112,8421376,16793600
48,2056,4276224,41951232
49,1028,35692544,21041152
50,130,17846272,10520576
51,65600,8923136,5260288
52,32800,4199424,2629632
53,16400,2099200,1052672
54,8200,1049600,526336
55,4112,8421504,65536
56,2056,4210752,32768
57,1028,2105504,81920
58,2,1118288,40960
59,0,34113576,20480
60,128,16794644,10240
61,65600,8396810,5120
62,32800,4198404,2048
63,16400,2099202,1024
64,2056,4210752,33554432
65,1028,2105376,16777216
66,2,1052688,41943040
67,0,526472,20971520
68,0,66628,10485760
69,0,33587234,5242880
70,128,16793616,2621440
71,65600,8396808,1048576
72,32800,4198404,524288
73,1028,2105376,16842752
74,2,1052688,8421376
75,0,526344,4276224
76,0,1028,35692544
77,0,130,17846272
78,0,65600,8923136
79,0,33587232,4199424
80,128,16793616,2099200
81,65600,8396808,1049600
