1,0,0,0
2,0,0,0
3,65536,0,0
4,32896,0,0
5,16448,33554432,0
6,8224,16842752,0
7,4112,8421504,0
8,2056,4210752,33554432
9,1028,2105376,16842752
10,0,0,0
11,0,0,0
12,128,0,0
13,64,33554432,0
14,32,16842752,0
15,16,8421504,0
16,8,4210752,33554432
17,4,2105376,16842752
18,2,1052688,8421376
19,65536,0,0
20,32768,0,0
21,16384,33554432,0
22,8192,16842752,0
23,4096,8421504,0
24,2048,4210752,33554432
25,1024,2105376,16842752
26,0,1052688,8421376
27,0,526344,4210688
28,32896,0,0
29,16448,0,0
30,8224,65536,0
31,4112,32896,0
32,2056,16448,33554432
33,1028,8224,16842752
34,2,4112,8421376
35,0,2056,4210688
36,0,1028,2105344
37,16448,33554432,0
38,8224,16777216,0
39,4112,8388736,0
40,2056,4194368,33554432
41,1028,2097184,16842752
42,2,1048592,8421376
43,0,524296,4210688
44,0,4,2105344
45,0,2,1052672
46,8224,16842752,0
47,4112,8421376,0
48,2056,4210688,33554432
49,1028,2105344,16842752
50,2,1052672,8421376
51,0,526336,4210688
52,0,1024,2105344
53,0,0,1052672
54,0,0,526336
55,4112,8421504,0
56,2056,4210752,0
57,1028,2105376,65536
58,2,1052688,32768
59,0,526344,16384
60,0,1028,8192
61,0,2,4096
62,0,0,2048
63,0,0,1024
64,2056,4210752,33554432
65,1028,2105376,16777216
66,2,1052688,8388608
67,0,526344,4194304
68,0,1028,2097152
69,0,2,1048576
70,0,0,524288
71,0,0,0
72,0,0,0
73,1028,2105376,16842752
74,2,1052688,8421376
75,0,526344,4210688
76,0,1028,2105344
77,0,2,1052672
78,0,0,526336
79,0,0,1024
80,0,0,0
81,0,0,0
