1,38,65664,0,0,128,33554432,0
1,38,0,33554432,0,0,33554432,0
1,38,65664,33554432,0,0,33554432,0
1,38,128,33554432,0,0,33554432,0
1,38,128,0,0,128,33554432,0
1,39,32832,0,0,64,16777216,0
1,39,64,16777216,0,0,16777216,0
1,39,0,16777216,0,0,16777216,0
1,39,32768,16777216,0,0,16777216,0
1,39,0,0,0,16810048,16777216,0
1,39,64,0,0,64,16777216,0
1,39,32832,16777216,0,0,16777216,0
1,39,32768,0,0,32832,16777216,0
1,40,0,0,0,8405024,8388608,0
1,40,16416,0,0,32,8388608,0
1,40,16416,8388608,0,0,8388608,0
1,40,0,8388608,0,0,8388608,0
1,40,16384,8388608,0,0,8388608,0
1,40,16384,0,0,16416,8388608,0
1,40,32,8388608,0,0,8388608,0
1,40,32,0,0,32,8388608,0
1,41,0,0,0,4202512,4194304,0
1,41,8208,4194304,0,0,4194304,0
1,41,16,0,0,16,4194304,0
1,41,8192,0,0,8208,4194304,0
1,41,8192,4194304,0,0,4194304,0
1,41,8208,0,0,16,4194304,0
1,41,16,4194304,0,0,4194304,0
1,41,0,4194304,0,0,4194304,0
1,42,0,0,0,2101256,2097152,0
1,42,4104,0,0,8,2097152,0
1,42,4096,0,0,4104,2097152,0
1,42,0,2097152,0,0,2097152,0
1,42,8,2097152,0,0,2097152,0
1,42,4104,2097152,0,0,2097152,0
1,42,8,0,0,8,2097152,0
1,42,4096,2097152,0,0,2097152,0
1,43,0,0,0,1050628,1048576,0
1,43,2048,0,0,2052,1048576,0
1,43,2052,0,0,4,1048576,0
1,43,4,1048576,0,0,1048576,0
1,43,0,1048576,0,0,1048576,0
1,43,4,0,0,4,1048576,0
1,43,2048,1048576,0,0,1048576,0
1,43,2052,1048576,0,0,1048576,0
1,44,1024,524288,0,0,524288,0
1,44,0,0,0,525314,524288,0
1,44,1026,0,0,2,524288,0
1,44,1026,524288,0,0,524288,0
1,44,2,524288,0,0,524288,0
1,44,2,0,0,2,524288,0
1,44,1024,0,0,1026,524288,0
1,44,0,524288,0,0,524288,0
1,45,0,0,0,262657,262144,0
1,45,513,262144,0,0,262144,0
1,45,0,262144,0,0,262144,0
1,45,513,0,0,1,262144,0
1,45,512,262144,0,0,262144,0
1,45,512,0,0,513,262144,0
1,45,1,262144,0,0,262144,0
1,45,1,0,0,1,262144,0
1,46,0,131072,0,0,131072,0
1,46,131328,131072,0,0,131072,0
1,46,131072,67108864,0,0,67239936,0
1,46,256,131072,0,0,131072,0
1,46,0,0,0,67240192,67239936,0
1,46,131328,67108864,0,0,67239936,0
1,46,256,67108864,0,0,67239936,0
1,46,131328,0,0,256,67239936,0
1,46,131328,67239936,0,0,131072,0
1,46,0,67239936,0,0,131072,0
1,46,0,67108864,0,0,67239936,0
1,46,256,0,0,256,67239936,0
1,46,131072,67239936,0,0,131072,0
1,46,131072,131072,0,0,131072,0
1,46,256,67239936,0,0,131072,0
1,46,131072,0,0,131328,67239936,0
1,47,65664,0,0,128,33619968,0
1,47,0,0,0,33620096,33619968,0
1,47,65536,0,0,65664,33619968,0
1,47,0,33554432,0,0,33619968,0
1,47,128,33619968,0,0,65536,0
1,47,65664,33619968,0,0,65536,0
1,47,0,65536,0,0,65536,0
1,47,0,33619968,0,0,65536,0
1,47,65536,33554432,0,0,33619968,0
1,47,128,65536,0,0,65536,0
1,47,65536,65536,0,0,65536,0
1,47,65536,33619968,0,0,65536,0
1,47,65664,65536,0,0,65536,0
1,47,65664,33554432,0,0,33619968,0
1,47,128,33554432,0,0,33619968,0
1,47,128,0,0,128,33619968,0
1,48,32832,0,0,64,16809984,0
1,48,32832,32768,0,0,32768,0
1,48,32768,16809984,0,0,32768,0
1,48,32768,0,0,32832,16809984,0
1,48,0,0,0,16810048,16809984,0
1,48,32768,16777216,0,0,16809984,0
1,48,64,16809984,0,0,32768,0
1,48,0,32768,0,0,32768,0
1,48,32832,16809984,0,0,32768,0
1,48,64,0,0,64,16809984,0
1,48,32832,16777216,0,0,16809984,0
1,48,64,16777216,0,0,16809984,0
1,48,0,16777216,0,0,16809984,0
1,48,64,32768,0,0,32768,0
1,48,0,16809984,0,0,32768,0
1,48,32768,32768,0,0,32768,0
1,49,16416,16384,0,0,16384,0
1,49,32,8404992,0,0,16384,0
1,49,32,8388608,0,0,8404992,0
1,49,16384,8404992,0,0,16384,0
1,49,0,0,0,8405024,8404992,0
1,49,16416,0,0,32,8404992,0
1,49,16384,8388608,0,0,8404992,0
1,49,32,16384,0,0,16384,0
1,49,0,16384,0,0,16384,0
1,49,16384,0,0,16416,8404992,0
1,49,16416,8404992,0,0,16384,0
1,49,16416,8388608,0,0,8404992,0
1,49,0,8388608,0,0,8404992,0
1,49,16384,16384,0,0,16384,0
1,49,0,8404992,0,0,16384,0
1,49,32,0,0,32,8404992,0
1,50,8192,4202496,0,0,8192,0
1,50,16,4202496,0,0,8192,0
1,50,16,8192,0,0,8192,0
1,50,8208,0,0,16,4202496,0
1,50,8208,4202496,0,0,8192,0
1,50,0,0,0,4202512,4202496,0
1,50,0,8192,0,0,8192,0
1,50,0,4202496,0,0,8192,0
1,50,0,4194304,0,0,4202496,0
1,50,16,4194304,0,0,4202496,0
1,50,8208,4194304,0,0,4202496,0
1,50,16,0,0,16,4202496,0
1,50,8192,0,0,8208,4202496,0
1,50,8192,4194304,0,0,4202496,0
1,50,8208,8192,0,0,8192,0
1,50,8192,8192,0,0,8192,0
1,51,4096,2101248,0,0,4096,0
1,51,4096,4096,0,0,4096,0
1,51,4096,0,0,4104,2101248,0
1,51,4104,4096,0,0,4096,0
1,51,4104,2097152,0,0,2101248,0
1,51,0,4096,0,0,4096,0
1,51,0,0,0,2101256,2101248,0
1,51,8,2101248,0,0,4096,0
1,51,8,4096,0,0,4096,0
1,51,0,2101248,0,0,4096,0
1,51,4104,2101248,0,0,4096,0
1,51,4104,0,0,8,2101248,0
1,51,0,2097152,0,0,2101248,0
1,51,8,2097152,0,0,2101248,0
1,51,4096,2097152,0,0,2101248,0
1,51,8,0,0,8,2101248,0
1,52,2048,2048,0,0,2048,0
1,52,2048,0,0,2052,1050624,0
1,52,4,1048576,0,0,1050624,0
1,52,0,1048576,0,0,1050624,0
1,52,4,0,0,4,1050624,0
1,52,0,2048,0,0,2048,0
1,52,2048,1050624,0,0,2048,0
1,52,2052,2048,0,0,2048,0
1,52,0,0,0,1050628,1050624,0
1,52,0,1050624,0,0,2048,0
1,52,2048,1048576,0,0,1050624,0
1,52,2052,1050624,0,0,2048,0
1,52,4,1050624,0,0,2048,0
1,52,2052,0,0,4,1050624,0
1,52,4,2048,0,0,2048,0
1,52,2052,1048576,0,0,1050624,0
1,53,0,525312,0,0,1024,0
1,53,1024,1024,0,0,1024,0
1,53,1026,524288,0,0,525312,0
1,53,2,524288,0,0,525312,0
1,53,1026,0,0,2,525312,0
1,53,1024,525312,0,0,1024,0
1,53,0,0,0,525314,525312,0
1,53,2,525312,0,0,1024,0
1,53,1026,525312,0,0,1024,0
1,53,1026,1024,0,0,1024,0
1,53,1024,0,0,1026,525312,0
1,53,1024,524288,0,0,525312,0
1,53,0,1024,0,0,1024,0
1,53,2,0,0,2,525312,0
1,53,0,524288,0,0,525312,0
1,53,2,1024,0,0,1024,0
1,54,0,262656,0,0,512,0
1,54,513,262656,0,0,512,0
1,54,513,262144,0,0,262656,0
1,54,512,0,0,513,262656,0
1,54,1,262656,0,0,512,0
1,54,0,0,0,262657,262656,0
1,54,513,512,0,0,512,0
1,54,0,262144,0,0,262656,0
1,54,513,0,0,1,262656,0
1,54,0,512,0,0,512,0
1,54,512,262656,0,0,512,0
1,54,1,512,0,0,512,0
1,54,1,262144,0,0,262656,0
1,54,1,0,0,1,262656,0
1,54,512,512,0,0,512,0
1,54,512,262144,0,0,262656,0
1,55,131072,67240192,0,0,256,0
1,55,131072,67109120,0,0,256,0
1,55,0,67240192,0,0,256,0
1,55,131328,67240192,0,0,256,0
1,55,0,131072,0,0,131328,0
1,55,131328,131072,0,0,131328,0
1,55,0,67109120,0,0,256,0
1,55,131072,67108864,0,0,67240192,0
1,55,256,131072,0,0,131328,0
1,55,0,0,0,67240192,67240192,0
1,55,131328,67108864,0,0,67240192,0
1,55,256,67109120,0,0,256,0
1,55,256,67108864,0,0,67240192,0
1,55,256,131328,0,0,256,0
1,55,131328,256,0,0,256,0
1,55,131328,0,0,256,67240192,0
1,55,131072,131328,0,0,256,0
1,55,256,256,0,0,256,0
1,55,131328,67239936,0,0,131328,0
1,55,0,131328,0,0,256,0
1,55,0,67239936,0,0,131328,0
1,55,0,256,0,0,256,0
1,55,0,67108864,0,0,67240192,0
1,55,131328,67109120,0,0,256,0
1,55,256,0,0,256,67240192,0
1,55,131072,67239936,0,0,131328,0
1,55,131072,131072,0,0,131328,0
1,55,131072,256,0,0,256,0
1,55,256,67239936,0,0,131328,0
1,55,131328,131328,0,0,256,0
1,55,131072,0,0,131328,67240192,0
1,55,256,67240192,0,0,256,0
1,56,65664,33620096,0,0,128,0
1,56,65664,0,0,128,33620096,0
1,56,65664,33554560,0,0,128,0
1,56,128,33620096,0,0,128,0
1,56,0,33620096,0,0,128,0
1,56,65536,33554560,0,0,128,0
1,56,0,0,0,33620096,33620096,0
1,56,65536,0,0,65664,33620096,0
1,56,0,33554432,0,0,33620096,0
1,56,0,65664,0,0,128,0
1,56,0,128,0,0,128,0
1,56,65664,65664,0,0,128,0
1,56,65536,128,0,0,128,0
1,56,65536,33620096,0,0,128,0
1,56,128,65664,0,0,128,0
1,56,128,33554560,0,0,128,0
1,56,128,33619968,0,0,65664,0
1,56,65536,65664,0,0,128,0
1,56,128,128,0,0,128,0
1,56,0,33619968,0,0,65664,0
1,56,0,33554560,0,0,128,0
1,56,65536,33554432,0,0,33620096,0
1,56,128,65536,0,0,65664,0
1,56,65536,65536,0,0,65664,0
1,56,65536,33619968,0,0,65664,0
1,56,65664,128,0,0,128,0
1,56,65664,65536,0,0,65664,0
1,56,65664,33619968,0,0,65664,0
1,56,65664,33554432,0,0,33620096,0
1,56,0,65536,0,0,65664,0
1,56,128,33554432,0,0,33620096,0
1,56,128,0,0,128,33620096,0
1,57,32832,0,0,64,16810048,0
1,57,32832,16777280,0,0,64,0
1,57,32832,32768,0,0,32832,0
1,57,32768,16809984,0,0,32832,0
1,57,64,16777280,0,0,64,0
1,57,32768,0,0,32832,16810048,0
1,57,0,0,0,16810048,16810048,0
1,57,32768,16777216,0,0,16810048,0
1,57,0,16777280,0,0,64,0
1,57,64,16809984,0,0,32832,0
1,57,0,32768,0,0,32832,0
1,57,32832,16810048,0,0,64,0
1,57,32768,16810048,0,0,64,0
1,57,64,16810048,0,0,64,0
1,57,32832,16809984,0,0,32832,0
1,57,0,32832,0,0,64,0
1,57,32768,64,0,0,64,0
1,57,64,0,0,64,16810048,0
1,57,32832,16777216,0,0,16810048,0
1,57,0,64,0,0,64,0
1,57,64,64,0,0,64,0
1,57,64,16777216,0,0,16810048,0
1,57,32768,16777280,0,0,64,0
1,57,0,16777216,0,0,16810048,0
1,57,64,32832,0,0,64,0
1,57,64,32768,0,0,32832,0
1,57,32832,32832,0,0,64,0
1,57,0,16809984,0,0,32832,0
1,57,0,16810048,0,0,64,0
1,57,32768,32768,0,0,32832,0
1,57,32768,32832,0,0,64,0
1,57,32832,64,0,0,64,0
1,58,16416,16384,0,0,16416,0
1,58,16416,32,0,0,32,0
1,58,0,8388640,0,0,32,0
1,58,32,8404992,0,0,16416,0
1,58,32,8388608,0,0,8405024,0
1,58,16384,8404992,0,0,16416,0
1,58,32,8388640,0,0,32,0
1,58,0,0,0,8405024,8405024,0
1,58,16416,0,0,32,8405024,0
1,58,32,32,0,0,32,0
1,58,16384,8388608,0,0,8405024,0
1,58,0,32,0,0,32,0
1,58,16384,32,0,0,32,0
1,58,32,16416,0,0,32,0
1,58,32,16384,0,0,16416,0
1,58,16384,8405024,0,0,32,0
1,58,0,8405024,0,0,32,0
1,58,16384,16416,0,0,32,0
1,58,0,16384,0,0,16416,0
1,58,16384,0,0,16416,8405024,0
1,58,16416,8404992,0,0,16416,0
1,58,16384,8388640,0,0,32,0
1,58,16416,8388608,0,0,8405024,0
1,58,0,16416,0,0,32,0
1,58,32,8405024,0,0,32,0
1,58,16416,16416,0,0,32,0
1,58,0,8388608,0,0,8405024,0
1,58,16384,16384,0,0,16416,0
1,58,16416,8388640,0,0,32,0
1,58,32,0,0,32,8405024,0
1,58,0,8404992,0,0,16416,0
1,58,16416,8405024,0,0,32,0
1,59,8192,16,0,0,16,0
1,59,8192,4202496,0,0,8208,0
1,59,16,4202496,0,0,8208,0
1,59,0,4194320,0,0,16,0
1,59,0,16,0,0,16,0
1,59,8208,0,0,16,4202512,0
1,59,8208,4202496,0,0,8208,0
1,59,16,8192,0,0,8208,0
1,59,0,4202512,0,0,16,0
1,59,0,0,0,4202512,4202512,0
1,59,16,8208,0,0,16,0
1,59,8208,16,0,0,16,0
1,59,0,8192,0,0,8208,0
1,59,16,16,0,0,16,0
1,59,8192,4202512,0,0,16,0
1,59,0,4202496,0,0,8208,0
1,59,0,4194304,0,0,4202512,0
1,59,16,4194304,0,0,4202512,0
1,59,8208,4202512,0,0,16,0
1,59,8192,4194320,0,0,16,0
1,59,8208,4194304,0,0,4202512,0
1,59,16,0,0,16,4202512,0
1,59,8192,0,0,8208,4202512,0
1,59,8192,8208,0,0,16,0
1,59,16,4202512,0,0,16,0
1,59,0,8208,0,0,16,0
1,59,16,4194320,0,0,16,0
1,59,8208,8208,0,0,16,0
1,59,8192,8192,0,0,8208,0
1,59,8208,4194320,0,0,16,0
1,59,8208,8192,0,0,8208,0
1,59,8192,4194304,0,0,4202512,0
1,60,4104,2101256,0,0,8,0
1,60,4096,2101248,0,0,4104,0
1,60,4096,4096,0,0,4104,0
1,60,4096,0,0,4104,2101256,0
1,60,0,8,0,0,8,0
1,60,4104,4096,0,0,4104,0
1,60,4104,4104,0,0,8,0
1,60,4104,2097152,0,0,2101256,0
1,60,0,4096,0,0,4104,0
1,60,0,0,0,2101256,2101256,0
1,60,4104,2097160,0,0,8,0
1,60,0,4104,0,0,8,0
1,60,8,2101256,0,0,8,0
1,60,4096,2097160,0,0,8,0
1,60,8,8,0,0,8,0
1,60,8,2101248,0,0,4104,0
1,60,0,2097160,0,0,8,0
1,60,8,2097160,0,0,8,0
1,60,4104,8,0,0,8,0
1,60,0,2101256,0,0,8,0
1,60,8,4096,0,0,4104,0
1,60,8,4104,0,0,8,0
1,60,0,2101248,0,0,4104,0
1,60,4104,2101248,0,0,4104,0
1,60,4096,8,0,0,8,0
1,60,4096,4104,0,0,8,0
1,60,0,2097152,0,0,2101256,0
1,60,4096,2101256,0,0,8,0
1,60,8,2097152,0,0,2101256,0
1,60,4096,2097152,0,0,2101256,0
1,60,8,0,0,8,2101256,0
1,60,4104,0,0,8,2101256,0
1,61,4,1048580,0,0,4,0
1,61,2048,2048,0,0,2052,0
1,61,2048,0,0,2052,1050628,0
1,61,0,1048576,0,0,1050628,0
1,61,0,2048,0,0,2052,0
1,61,2048,1050624,0,0,2052,0
1,61,4,0,0,4,1050628,0
1,61,0,4,0,0,4,0
1,61,4,2052,0,0,4,0
1,61,2052,2048,0,0,2052,0
1,61,4,1048576,0,0,1050628,0
1,61,0,0,0,1050628,1050628,0
1,61,2052,1048580,0,0,4,0
1,61,2048,1048580,0,0,4,0
1,61,0,2052,0,0,4,0
1,61,4,1050628,0,0,4,0
1,61,0,1050624,0,0,2052,0
1,61,2048,2052,0,0,4,0
1,61,2048,1048576,0,0,1050628,0
1,61,4,4,0,0,4,0
1,61,2048,4,0,0,4,0
1,61,0,1050628,0,0,4,0
1,61,2052,1050628,0,0,4,0
1,61,2052,1050624,0,0,2052,0
1,61,4,1050624,0,0,2052,0
1,61,2048,1050628,0,0,4,0
1,61,4,2048,0,0,2052,0
1,61,2052,0,0,4,1050628,0
1,61,2052,4,0,0,4,0
1,61,0,1048580,0,0,4,0
1,61,2052,1048576,0,0,1050628,0
1,61,2052,2052,0,0,4,0
1,62,0,1026,0,0,2,0
1,62,0,525312,0,0,1026,0
1,62,2,525314,0,0,2,0
1,62,1024,1024,0,0,1026,0
1,62,1026,524288,0,0,525314,0
1,62,2,524288,0,0,525314,0
1,62,1026,0,0,2,525314,0
1,62,1026,525314,0,0,2,0
1,62,1024,525312,0,0,1026,0
1,62,1026,1026,0,0,2,0
1,62,0,0,0,525314,525314,0
1,62,2,525312,0,0,1026,0
1,62,1026,525312,0,0,1026,0
1,62,1026,1024,0,0,1026,0
1,62,1026,524290,0,0,2,0
1,62,2,524290,0,0,2,0
1,62,1026,2,0,0,2,0
1,62,1024,0,0,1026,525314,0
1,62,0,525314,0,0,2,0
1,62,1024,524288,0,0,525314,0
1,62,0,2,0,0,2,0
1,62,0,1024,0,0,1026,0
1,62,2,0,0,2,525314,0
1,62,1024,525314,0,0,2,0
1,62,2,1026,0,0,2,0
1,62,0,524288,0,0,525314,0
1,62,1024,524290,0,0,2,0
1,62,2,1024,0,0,1026,0
1,62,2,2,0,0,2,0
1,62,1024,2,0,0,2,0
1,62,0,524290,0,0,2,0
1,62,1024,1026,0,0,2,0
1,63,0,513,0,0,1,0
1,63,512,262145,0,0,1,0
1,63,513,262144,0,0,262657,0
1,63,513,262656,0,0,513,0
1,63,0,262656,0,0,513,0
1,63,513,513,0,0,1,0
1,63,512,0,0,513,262657,0
1,63,1,262656,0,0,513,0
1,63,513,262145,0,0,1,0
1,63,0,262657,0,0,1,0
1,63,0,0,0,262657,262657,0
1,63,513,512,0,0,513,0
1,63,0,1,0,0,1,0
1,63,0,262144,0,0,262657,0
1,63,513,0,0,1,262657,0
1,63,0,512,0,0,513,0
1,63,1,513,0,0,1,0
1,63,512,262656,0,0,513,0
1,63,1,512,0,0,513,0
1,63,1,1,0,0,1,0
1,63,512,262657,0,0,1,0
1,63,1,262144,0,0,262657,0
1,63,1,0,0,1,262657,0
1,63,1,262657,0,0,1,0
1,63,0,262145,0,0,1,0
1,63,1,262145,0,0,1,0
1,63,512,512,0,0,513,0
1,63,512,1,0,0,1,0
1,63,512,513,0,0,1,0
1,63,513,262657,0,0,1,0
1,63,512,262144,0,0,262657,0
1,63,513,1,0,0,1,0
1,64,131072,67109120,67108864,0,0,67108864
1,64,131072,67240192,0,0,256,67108864
1,64,0,67240192,0,0,256,67108864
1,64,0,0,67108864,0,0,67108864
1,64,256,131072,67108864,0,0,67108864
1,64,256,67239936,67108864,0,0,67108864
1,64,256,67108864,0,0,67240192,67108864
1,64,256,256,67108864,0,0,67108864
1,64,131328,0,0,256,67240192,67108864
1,64,0,67239936,0,0,131328,67108864
1,64,131072,131072,0,0,131328,67108864
1,64,131328,131328,0,0,256,67108864
1,64,131072,0,0,131328,67240192,67108864
1,64,131072,67240192,67108864,0,0,67108864
1,64,0,256,67108864,0,0,67108864
1,64,131072,0,67108864,0,0,67108864
1,64,131072,67109120,0,0,256,67108864
1,64,131328,131072,0,0,131328,67108864
1,64,0,67109120,0,0,256,67108864
1,64,256,131072,0,0,131328,67108864
1,64,256,67109120,0,0,256,67108864
1,64,256,131328,67108864,0,0,67108864
1,64,131328,131072,67108864,0,0,67108864
1,64,256,256,0,0,256,67108864
1,64,131328,67239936,0,0,131328,67108864
1,64,0,131328,67108864,0,0,67108864
1,64,0,67108864,0,0,67240192,67108864
1,64,0,67109120,67108864,0,0,67108864
1,64,0,131072,67108864,0,0,67108864
1,64,131072,67239936,0,0,131328,67108864
1,64,256,67239936,0,0,131328,67108864
1,64,131328,0,67108864,0,0,67108864
1,64,0,67239936,67108864,0,0,67108864
1,64,131328,256,67108864,0,0,67108864
1,64,256,0,67108864,0,0,67108864
1,64,0,0,0,67240192,67240192,67108864
1,64,131072,67108864,67108864,0,0,67108864
1,64,256,67240192,67108864,0,0,67108864
1,64,256,67108864,67108864,0,0,67108864
1,64,131072,131328,0,0,256,67108864
1,64,0,131328,0,0,256,67108864
1,64,131072,131328,67108864,0,0,67108864
1,64,0,256,0,0,256,67108864
1,64,131328,131328,67108864,0,0,67108864
1,64,131328,67240192,67108864,0,0,67108864
1,64,0,67108864,67108864,0,0,67108864
1,64,131072,256,67108864,0,0,67108864
1,64,131328,67240192,0,0,256,67108864
1,64,0,131072,0,0,131328,67108864
1,64,131072,67108864,0,0,67240192,67108864
1,64,131328,67108864,0,0,67240192,67108864
1,64,256,131328,0,0,256,67108864
1,64,131328,67239936,67108864,0,0,67108864
1,64,131328,256,0,0,256,67108864
1,64,131328,67108864,67108864,0,0,67108864
1,64,131072,131072,67108864,0,0,67108864
1,64,131328,67109120,67108864,0,0,67108864
1,64,131072,67239936,67108864,0,0,67108864
1,64,256,67109120,67108864,0,0,67108864
1,64,131328,67109120,0,0,256,67108864
1,64,256,0,0,256,67240192,67108864
1,64,0,67240192,67108864,0,0,67108864
1,64,131072,256,0,0,256,67108864
1,64,256,67240192,0,0,256,67108864
1,65,65664,33554560,0,0,128,33554432
1,65,0,33620096,0,0,128,33554432
1,65,128,65536,33554432,0,0,33554432
1,65,65536,33554560,0,0,128,33554432
1,65,65536,65536,33554432,0,0,33554432
1,65,65536,0,33554432,0,0,33554432
1,65,65664,65664,0,0,128,33554432
1,65,0,33554432,33554432,0,0,33554432
1,65,0,33554560,0,0,128,33554432
1,65,0,65664,33554432,0,0,33554432
1,65,128,128,0,0,128,33554432
1,65,128,33619968,0,0,65664,33554432
1,65,65664,33619968,33554432,0,0,33554432
1,65,65664,33620096,33554432,0,0,33554432
1,65,65536,128,33554432,0,0,33554432
1,65,65664,128,33554432,0,0,33554432
1,65,128,33619968,33554432,0,0,33554432
1,65,0,128,33554432,0,0,33554432
1,65,128,0,0,128,33620096,33554432
1,65,128,33620096,33554432,0,0,33554432
1,65,0,33619968,33554432,0,0,33554432
1,65,65536,0,0,65664,33620096,33554432
1,65,65664,0,33554432,0,0,33554432
1,65,65664,65536,33554432,0,0,33554432
1,65,0,128,0,0,128,33554432
1,65,0,33620096,33554432,0,0,33554432
1,65,128,33554560,33554432,0,0,33554432
1,65,128,65664,0,0,128,33554432
1,65,65536,65664,0,0,128,33554432
1,65,65664,128,0,0,128,33554432
1,65,128,65536,0,0,65664,33554432
1,65,65664,33554432,33554432,0,0,33554432
1,65,65536,65536,0,0,65664,33554432
1,65,65664,65536,0,0,65664,33554432
1,65,65664,33620096,0,0,128,33554432
1,65,65664,0,0,128,33620096,33554432
1,65,0,0,33554432,0,0,33554432
1,65,0,0,0,33620096,33620096,33554432
1,65,128,33554432,33554432,0,0,33554432
1,65,65536,33620096,33554432,0,0,33554432
1,65,0,33554560,33554432,0,0,33554432
1,65,0,65536,0,0,65664,33554432
1,65,128,128,33554432,0,0,33554432
1,65,65536,33554432,0,0,33620096,33554432
1,65,0,65536,33554432,0,0,33554432
1,65,128,65664,33554432,0,0,33554432
1,65,65536,33554432,33554432,0,0,33554432
1,65,128,33620096,0,0,128,33554432
1,65,65536,33619968,33554432,0,0,33554432
1,65,0,33554432,0,0,33620096,33554432
1,65,0,65664,0,0,128,33554432
1,65,65536,65664,33554432,0,0,33554432
1,65,65536,128,0,0,128,33554432
1,65,65536,33620096,0,0,128,33554432
1,65,65536,33554560,33554432,0,0,33554432
1,65,128,33554560,0,0,128,33554432
1,65,65664,33619968,0,0,65664,33554432
1,65,0,33619968,0,0,65664,33554432
1,65,65664,65664,33554432,0,0,33554432
1,65,128,0,33554432,0,0,33554432
1,65,65664,33554560,33554432,0,0,33554432
1,65,65536,33619968,0,0,65664,33554432
1,65,65664,33554432,0,0,33620096,33554432
1,65,128,33554432,0,0,33620096,33554432
1,66,32768,64,16777216,0,0,16777216
1,66,32832,64,16777216,0,0,16777216
1,66,64,32768,16777216,0,0,16777216
1,66,32768,16809984,0,0,32832,16777216
1,66,32832,16809984,16777216,0,0,16777216
1,66,64,16777280,0,0,64,16777216
1,66,32768,0,0,32832,16810048,16777216
1,66,0,16777280,0,0,64,16777216
1,66,64,16809984,0,0,32832,16777216
1,66,0,64,16777216,0,0,16777216
1,66,64,16810048,16777216,0,0,16777216
1,66,32832,16809984,0,0,32832,16777216
1,66,32768,64,0,0,64,16777216
1,66,0,16809984,16777216,0,0,16777216
1,66,0,64,0,0,64,16777216
1,66,64,32832,0,0,64,16777216
1,66,64,32768,0,0,32832,16777216
1,66,32832,32832,0,0,64,16777216
1,66,0,16810048,0,0,64,16777216
1,66,32768,0,16777216,0,0,16777216
1,66,32832,0,0,64,16810048,16777216
1,66,32768,32832,16777216,0,0,16777216
1,66,32768,32768,16777216,0,0,16777216
1,66,32832,32768,0,0,32832,16777216
1,66,32768,16777280,16777216,0,0,16777216
1,66,0,16810048,16777216,0,0,16777216
1,66,0,16777280,16777216,0,0,16777216
1,66,0,32768,0,0,32832,16777216
1,66,32768,16777216,16777216,0,0,16777216
1,66,32832,16810048,0,0,64,16777216
